prefix,resource,organisation,reference,entity
national-nature-reserve,,government-organisation:PB202,SX775796,45000480
national-nature-reserve,,government-organisation:PB202,SX775796,45000481
national-nature-reserve,,government-organisation:PB202,SX775796,45000482
national-nature-reserve,,government-organisation:PB202,TL932575,45000483
national-nature-reserve,,government-organisation:PB202,TQ948683,45000484
national-nature-reserve,,government-organisation:PB202,TQ948683,45000485
national-nature-reserve,,government-organisation:PB202,TR038672,45000486
national-nature-reserve,,government-organisation:PB202,TR038672,45000487
national-nature-reserve,,government-organisation:PB202,SD287104,45000488
national-nature-reserve,,government-organisation:PB202,SD282050,45000489
national-nature-reserve,,government-organisation:PB202,TF813462,45000490
national-nature-reserve,,government-organisation:PB202,TG001460,45000491
national-nature-reserve,,government-organisation:PB202,TG001460,45000492
national-nature-reserve,,government-organisation:PB202,TG001460,45000493
national-nature-reserve,,government-organisation:PB202,TG001460,45000494
national-nature-reserve,,government-organisation:PB202,TG001460,45000495
national-nature-reserve,,government-organisation:PB202,TG001460,45000496
national-nature-reserve,,government-organisation:PB202,TG001460,45000497
national-nature-reserve,,government-organisation:PB202,TG001460,45000498
national-nature-reserve,,government-organisation:PB202,TG001460,45000499
national-nature-reserve,,government-organisation:PB202,TG001460,45000500
national-nature-reserve,,government-organisation:PB202,TG001460,45000501
national-nature-reserve,,government-organisation:PB202,TG001460,45000502
national-nature-reserve,,government-organisation:PB202,TG001460,45000503
national-nature-reserve,,government-organisation:PB202,TG001460,45000504
national-nature-reserve,,government-organisation:PB202,TG001460,45000505
national-nature-reserve,,government-organisation:PB202,TG001460,45000506
national-nature-reserve,,government-organisation:PB202,TG001460,45000507
national-nature-reserve,,government-organisation:PB202,TG001460,45000508
national-nature-reserve,,government-organisation:PB202,TG001460,45000509
national-nature-reserve,,government-organisation:PB202,TG001460,45000510
national-nature-reserve,,government-organisation:PB202,TG001460,45000511
national-nature-reserve,,government-organisation:PB202,TG001460,45000512
national-nature-reserve,,government-organisation:PB202,TG001460,45000513
national-nature-reserve,,government-organisation:PB202,TG001460,45000514
national-nature-reserve,,government-organisation:PB202,TG001460,45000515
national-nature-reserve,,government-organisation:PB202,TG001460,45000516
national-nature-reserve,,government-organisation:PB202,TG001460,45000517
national-nature-reserve,,government-organisation:PB202,TG001460,45000518
national-nature-reserve,,government-organisation:PB202,TG001460,45000519
national-nature-reserve,,government-organisation:PB202,TG001460,45000520
national-nature-reserve,,government-organisation:PB202,TG001460,45000521
national-nature-reserve,,government-organisation:PB202,TG001460,45000522
national-nature-reserve,,government-organisation:PB202,TG001460,45000523
national-nature-reserve,,government-organisation:PB202,SW957601,45000524
national-nature-reserve,,government-organisation:PB202,SW957601,45000525
national-nature-reserve,,government-organisation:PB202,SW957601,45000526
national-nature-reserve,,government-organisation:PB202,SW957601,45000527
national-nature-reserve,,government-organisation:PB202,SW957601,45000528
national-nature-reserve,,government-organisation:PB202,SW957601,45000529
national-nature-reserve,,government-organisation:PB202,SW957601,45000530
national-nature-reserve,,government-organisation:PB202,SW957601,45000531
national-nature-reserve,,government-organisation:PB202,SW957601,45000532
national-nature-reserve,,government-organisation:PB202,SW957601,45000533
national-nature-reserve,,government-organisation:PB202,SW957601,45000534
national-nature-reserve,,government-organisation:PB202,SW957601,45000535
national-nature-reserve,,government-organisation:PB202,SW957601,45000536
national-nature-reserve,,government-organisation:PB202,SW957601,45000537
national-nature-reserve,,government-organisation:PB202,SW957601,45000538
national-nature-reserve,,government-organisation:PB202,SW957601,45000539
national-nature-reserve,,government-organisation:PB202,SW957601,45000540
national-nature-reserve,,government-organisation:PB202,SW957601,45000541
national-nature-reserve,,government-organisation:PB202,SW957601,45000542
national-nature-reserve,,government-organisation:PB202,SW957601,45000543
national-nature-reserve,,government-organisation:PB202,SU727965,45000544
national-nature-reserve,,government-organisation:PB202,SU727965,45000545
national-nature-reserve,,government-organisation:PB202,SU727965,45000546
national-nature-reserve,,government-organisation:PB202,SU727965,45000547
national-nature-reserve,,government-organisation:PB202,SU727965,45000548
national-nature-reserve,,government-organisation:PB202,SU727965,45000549
national-nature-reserve,,government-organisation:PB202,TL925860,45000550
national-nature-reserve,,government-organisation:PB202,TG054225,45000551
national-nature-reserve,,government-organisation:PB202,NZ056489,45000552
national-nature-reserve,,government-organisation:PB202,NZ056489,45000553
national-nature-reserve,,government-organisation:PB202,NZ056489,45000554
national-nature-reserve,,government-organisation:PB202,NZ056489,45000555
national-nature-reserve,,government-organisation:PB202,NY845272,45000556
national-nature-reserve,,government-organisation:PB202,NY845272,45000557
national-nature-reserve,,government-organisation:PB202,NY845272,45000558
national-nature-reserve,,government-organisation:PB202,NY845272,45000559
national-nature-reserve,,government-organisation:PB202,NY845272,45000560
national-nature-reserve,,government-organisation:PB202,NY845272,45000561
national-nature-reserve,,government-organisation:PB202,NY845272,45000562
national-nature-reserve,,government-organisation:PB202,NU109413,45000563
national-nature-reserve,,government-organisation:PB202,NU109413,45000564
national-nature-reserve,,government-organisation:PB202,NU109413,45000565
national-nature-reserve,,government-organisation:PB202,NU109413,45000566
national-nature-reserve,,government-organisation:PB202,NU109413,45000567
national-nature-reserve,,government-organisation:PB202,NU109413,45000568
national-nature-reserve,,government-organisation:PB202,NU109413,45000569
national-nature-reserve,,government-organisation:PB202,NU109413,45000570
national-nature-reserve,,government-organisation:PB202,TM477726,45000571
national-nature-reserve,,government-organisation:PB202,TM477726,45000572
national-nature-reserve,,government-organisation:PB202,TM477726,45000573
national-nature-reserve,,government-organisation:PB202,TM477726,45000574
national-nature-reserve,,government-organisation:PB202,TM477726,45000575
national-nature-reserve,,government-organisation:PB202,TM477726,45000576
national-nature-reserve,,government-organisation:PB202,TM477726,45000577
national-nature-reserve,,government-organisation:PB202,SY950873,45000578
national-nature-reserve,,government-organisation:PB202,NY491687,45000579
national-nature-reserve,,government-organisation:PB202,NY491687,45000580
national-nature-reserve,,government-organisation:PB202,NY491687,45000581
national-nature-reserve,,government-organisation:PB202,TL536199,45000582
national-nature-reserve,,government-organisation:PB202,TL536199,45000583
national-nature-reserve,,government-organisation:PB202,SU231207,45000584
national-nature-reserve,,government-organisation:PB202,SU231207,45000585
national-nature-reserve,,government-organisation:PB202,SU231207,45000586
national-nature-reserve,,government-organisation:PB202,SU046195,45000587
national-nature-reserve,,government-organisation:PB202,SU046195,45000588
national-nature-reserve,,government-organisation:PB202,SZ412985,45000589
national-nature-reserve,,government-organisation:PB202,SZ412985,45000590
national-nature-reserve,,government-organisation:PB202,SZ412985,45000591
national-nature-reserve,,government-organisation:PB202,SZ412985,45000592
national-nature-reserve,,government-organisation:PB202,SZ412985,45000593
national-nature-reserve,,government-organisation:PB202,SZ412985,45000594
national-nature-reserve,,government-organisation:PB202,SZ412985,45000595
national-nature-reserve,,government-organisation:PB202,SZ412985,45000596
national-nature-reserve,,government-organisation:PB202,SZ412985,45000597
national-nature-reserve,,government-organisation:PB202,SZ412985,45000598
national-nature-reserve,,government-organisation:PB202,SU739268,45000599
national-nature-reserve,,government-organisation:PB202,SU739268,45000600
national-nature-reserve,,government-organisation:PB202,SU739268,45000601
national-nature-reserve,,government-organisation:PB202,SZ420911,45000602
national-nature-reserve,,government-organisation:PB202,SZ420911,45000603
national-nature-reserve,,government-organisation:PB202,SZ420911,45000604
national-nature-reserve,,government-organisation:PB202,SZ420911,45000605
national-nature-reserve,,government-organisation:PB202,SZ420911,45000606
national-nature-reserve,,government-organisation:PB202,SZ027772,45000607
national-nature-reserve,,government-organisation:PB202,SY952913,45000608
national-nature-reserve,,government-organisation:PB202,SY952913,45000609
national-nature-reserve,,government-organisation:PB202,SY952913,45000610
national-nature-reserve,,government-organisation:PB202,SY913914,45000611
national-nature-reserve,,government-organisation:PB202,SY913914,45000612
national-nature-reserve,,government-organisation:PB202,SY913914,45000613
national-nature-reserve,,government-organisation:PB202,SY982854,45000614
national-nature-reserve,,government-organisation:PB202,SY982854,45000615
national-nature-reserve,,government-organisation:PB202,SY982854,45000616
national-nature-reserve,,government-organisation:PB202,SY982854,45000617
national-nature-reserve,,government-organisation:PB202,SY982854,45000618
national-nature-reserve,,government-organisation:PB202,SY982854,45000619
national-nature-reserve,,government-organisation:PB202,SY982854,45000620
national-nature-reserve,,government-organisation:PB202,SY982854,45000621
national-nature-reserve,,government-organisation:PB202,SY982854,45000622
national-nature-reserve,,government-organisation:PB202,SY982854,45000623
national-nature-reserve,,government-organisation:PB202,SY982854,45000624
national-nature-reserve,,government-organisation:PB202,SY982854,45000625
national-nature-reserve,,government-organisation:PB202,SY982854,45000626
national-nature-reserve,,government-organisation:PB202,SY982854,45000627
national-nature-reserve,,government-organisation:PB202,SY982854,45000628
national-nature-reserve,,government-organisation:PB202,SY982854,45000629
national-nature-reserve,,government-organisation:PB202,SY982854,45000630
national-nature-reserve,,government-organisation:PB202,SY982854,45000631
national-nature-reserve,,government-organisation:PB202,SY982854,45000632
national-nature-reserve,,government-organisation:PB202,SY982854,45000633
national-nature-reserve,,government-organisation:PB202,SY982854,45000634
national-nature-reserve,,government-organisation:PB202,SY982854,45000635
national-nature-reserve,,government-organisation:PB202,TM435491,45000636
national-nature-reserve,,government-organisation:PB202,TM435491,45000637
national-nature-reserve,,government-organisation:PB202,SO933872,45000638
national-nature-reserve,,government-organisation:PB202,SO933872,45000639
national-nature-reserve,,government-organisation:PB202,SD361244,45000640
national-nature-reserve,,government-organisation:PB202,SD361244,45000641
national-nature-reserve,,government-organisation:PB202,SD361244,45000642
national-nature-reserve,,government-organisation:PB202,SD361244,45000643
national-nature-reserve,,government-organisation:PB202,SD361244,45000644
national-nature-reserve,,government-organisation:PB202,SD361244,45000645
national-nature-reserve,,government-organisation:PB202,SD361244,45000646
national-nature-reserve,,government-organisation:PB202,SD361244,45000647
national-nature-reserve,,government-organisation:PB202,SD361244,45000648
national-nature-reserve,,government-organisation:PB202,SD361244,45000649
national-nature-reserve,,government-organisation:PB202,SD361244,45000650
national-nature-reserve,,government-organisation:PB202,SD361244,45000651
national-nature-reserve,,government-organisation:PB202,SD361244,45000652
national-nature-reserve,,government-organisation:PB202,SD361244,45000653
national-nature-reserve,,government-organisation:PB202,SD361244,45000654
national-nature-reserve,,government-organisation:PB202,SP921294,45000655
national-nature-reserve,,government-organisation:PB202,SP921294,45000656
national-nature-reserve,,government-organisation:PB202,SP921294,45000657
national-nature-reserve,,government-organisation:PB202,SP921294,45000658
national-nature-reserve,,government-organisation:PB202,SP921294,45000659
national-nature-reserve,,government-organisation:PB202,SP921294,45000660
national-nature-reserve,,government-organisation:PB202,SP921294,45000661
national-nature-reserve,,government-organisation:PB202,SP921294,45000662
national-nature-reserve,,government-organisation:PB202,SP921294,45000663
national-nature-reserve,,government-organisation:PB202,SE703436,45000664
national-nature-reserve,,government-organisation:PB202,SE703436,45000665
national-nature-reserve,,government-organisation:PB202,SE703436,45000666
national-nature-reserve,,government-organisation:PB202,SE703436,45000667
national-nature-reserve,,government-organisation:PB202,SE703436,45000668
national-nature-reserve,,government-organisation:PB202,SE703436,45000669
national-nature-reserve,,government-organisation:PB202,SE703436,45000670
national-nature-reserve,,government-organisation:PB202,SE703436,45000671
national-nature-reserve,,government-organisation:PB202,SE703436,45000672
national-nature-reserve,,government-organisation:PB202,SE703436,45000673
national-nature-reserve,,government-organisation:PB202,SE703436,45000674
national-nature-reserve,,government-organisation:PB202,SE703436,45000675
national-nature-reserve,,government-organisation:PB202,SE703436,45000676
national-nature-reserve,,government-organisation:PB202,SE703436,45000677
national-nature-reserve,,government-organisation:PB202,SE703436,45000678
national-nature-reserve,,government-organisation:PB202,SE703436,45000679
national-nature-reserve,,government-organisation:PB202,SE703436,45000680
national-nature-reserve,,government-organisation:PB202,SE703436,45000681
national-nature-reserve,,government-organisation:PB202,SE703436,45000682
national-nature-reserve,,government-organisation:PB202,SE703436,45000683
national-nature-reserve,,government-organisation:PB202,SE703436,45000684
national-nature-reserve,,government-organisation:PB202,SE703436,45000685
national-nature-reserve,,government-organisation:PB202,SE703436,45000686
national-nature-reserve,,government-organisation:PB202,SE703436,45000687
national-nature-reserve,,government-organisation:PB202,SE703436,45000688
national-nature-reserve,,government-organisation:PB202,SE703436,45000689
national-nature-reserve,,government-organisation:PB202,SE703436,45000690
national-nature-reserve,,government-organisation:PB202,SE703436,45000691
national-nature-reserve,,government-organisation:PB202,SE703436,45000692
national-nature-reserve,,government-organisation:PB202,SE703436,45000693
national-nature-reserve,,government-organisation:PB202,SE703436,45000694
national-nature-reserve,,government-organisation:PB202,SE703436,45000695
national-nature-reserve,,government-organisation:PB202,SE703436,45000696
national-nature-reserve,,government-organisation:PB202,SE703436,45000697
national-nature-reserve,,government-organisation:PB202,SE703436,45000698
national-nature-reserve,,government-organisation:PB202,SE703436,45000699
national-nature-reserve,,government-organisation:PB202,SE703436,45000700
national-nature-reserve,,government-organisation:PB202,SE703436,45000701
national-nature-reserve,,government-organisation:PB202,SE703436,45000702
national-nature-reserve,,government-organisation:PB202,SE703436,45000703
national-nature-reserve,,government-organisation:PB202,SE703436,45000704
national-nature-reserve,,government-organisation:PB202,SE703436,45000705
national-nature-reserve,,government-organisation:PB202,SE703436,45000706
national-nature-reserve,,government-organisation:PB202,SE703436,45000707
national-nature-reserve,,government-organisation:PB202,NZ326385,45000708
national-nature-reserve,,government-organisation:PB202,SD762762,45000709
national-nature-reserve,,government-organisation:PB202,SD762762,45000710
national-nature-reserve,,government-organisation:PB202,SD762762,45000711
national-nature-reserve,,government-organisation:PB202,SD762762,45000712
national-nature-reserve,,government-organisation:PB202,SY044874,45000713
national-nature-reserve,,government-organisation:PB202,SY044874,45000714
national-nature-reserve,,government-organisation:PB202,SY044874,45000715
national-nature-reserve,,government-organisation:PB202,SY044874,45000716
national-nature-reserve,,government-organisation:PB202,SY044874,45000717
national-nature-reserve,,government-organisation:PB202,SY044874,45000718
national-nature-reserve,,government-organisation:PB202,SY044874,45000719
national-nature-reserve,,government-organisation:PB202,SY044874,45000720
national-nature-reserve,,government-organisation:PB202,SY044874,45000721
national-nature-reserve,,government-organisation:PB202,SY044874,45000722
national-nature-reserve,,government-organisation:PB202,SY044874,45000723
national-nature-reserve,,government-organisation:PB202,SY044874,45000724
national-nature-reserve,,government-organisation:PB202,SY044874,45000725
national-nature-reserve,,government-organisation:PB202,SY044874,45000726
national-nature-reserve,,government-organisation:PB202,SY044874,45000727
national-nature-reserve,,government-organisation:PB202,SY044874,45000728
national-nature-reserve,,government-organisation:PB202,SY044874,45000729
national-nature-reserve,,government-organisation:PB202,SY044874,45000730
national-nature-reserve,,government-organisation:PB202,TM522829,45000731
national-nature-reserve,,government-organisation:PB202,TM522829,45000732
national-nature-reserve,,government-organisation:PB202,TM522829,45000733
national-nature-reserve,,government-organisation:PB202,TM522829,45000734
national-nature-reserve,,government-organisation:PB202,TQ305568,45000735
national-nature-reserve,,government-organisation:PB202,TQ305568,45000736
national-nature-reserve,,government-organisation:PB202,TQ305568,45000737
national-nature-reserve,,government-organisation:PB202,SY547982,45000738
national-nature-reserve,,government-organisation:PB202,SY547982,45000739
national-nature-reserve,,government-organisation:PB202,SY547982,45000740
national-nature-reserve,,government-organisation:PB202,SY547982,45000741
national-nature-reserve,,government-organisation:PB202,SY547982,45000742
national-nature-reserve,,government-organisation:PB202,SY547982,45000743
national-nature-reserve,,government-organisation:PB202,SY547982,45000744
national-nature-reserve,,government-organisation:PB202,SY547982,45000745
national-nature-reserve,,government-organisation:PB202,SY547982,45000746
national-nature-reserve,,government-organisation:PB202,NZ528259,45000747
national-nature-reserve,,government-organisation:PB202,NZ528259,45000748
national-nature-reserve,,government-organisation:PB202,NZ528259,45000749
national-nature-reserve,,government-organisation:PB202,SU055043,45000750
national-nature-reserve,,government-organisation:PB202,SU055043,45000751
national-nature-reserve,,government-organisation:PB202,SU055043,45000752
national-nature-reserve,,government-organisation:PB202,SU055043,45000753
national-nature-reserve,,government-organisation:PB202,SU055043,45000754
national-nature-reserve,,government-organisation:PB202,SU055043,45000755
national-nature-reserve,,government-organisation:PB202,SU055043,45000756
national-nature-reserve,,government-organisation:PB202,SU055043,45000757
national-nature-reserve,,government-organisation:PB202,SU055043,45000758
national-nature-reserve,,government-organisation:PB202,SU055043,45000759
national-nature-reserve,,government-organisation:PB202,SJ488366,45000760
national-nature-reserve,,government-organisation:PB202,SJ488366,45000761
national-nature-reserve,,government-organisation:PB202,SJ488366,45000762
national-nature-reserve,,government-organisation:PB202,SJ488366,45000763
national-nature-reserve,,government-organisation:PB202,SJ488366,45000764
national-nature-reserve,,government-organisation:PB202,SJ488366,45000765
national-nature-reserve,,government-organisation:PB202,SJ488366,45000766
national-nature-reserve,,government-organisation:PB202,SJ488366,45000767
national-nature-reserve,,government-organisation:PB202,SJ488366,45000768
national-nature-reserve,,government-organisation:PB202,SJ488366,45000769
national-nature-reserve,,government-organisation:PB202,SJ488366,45000770
national-nature-reserve,,government-organisation:PB202,SJ488366,45000771
national-nature-reserve,,government-organisation:PB202,SO937918,45000772
national-nature-reserve,,government-organisation:PB202,SO937918,45000773
national-nature-reserve,,government-organisation:PB202,SU054415,45000774
national-nature-reserve,,government-organisation:PB202,NY400274,45000775
national-nature-reserve,,government-organisation:PB202,SY298901,45000776
national-nature-reserve,,government-organisation:PB202,NY217291,45000777
national-nature-reserve,,government-organisation:PB202,SD447865,45000778
national-nature-reserve,,government-organisation:PB202,TF672287,45000779
national-nature-reserve,,government-organisation:PB202,ST264469,45000780
national-nature-reserve,,government-organisation:PB202,ST264469,45000781
national-nature-reserve,,government-organisation:PB202,ST264469,45000782
national-nature-reserve,,government-organisation:PB202,ST264469,45000783
national-nature-reserve,,government-organisation:PB202,ST264469,45000784
national-nature-reserve,,government-organisation:PB202,ST264469,45000785
national-nature-reserve,,government-organisation:PB202,ST264469,45000786
national-nature-reserve,,government-organisation:PB202,ST264469,45000787
national-nature-reserve,,government-organisation:PB202,ST264469,45000788
national-nature-reserve,,government-organisation:PB202,ST264469,45000789
national-nature-reserve,,government-organisation:PB202,ST264469,45000790
national-nature-reserve,,government-organisation:PB202,ST264469,45000791
national-nature-reserve,,government-organisation:PB202,ST264469,45000792
national-nature-reserve,,government-organisation:PB202,ST264469,45000793
national-nature-reserve,,government-organisation:PB202,ST264469,45000794
national-nature-reserve,,government-organisation:PB202,ST264469,45000795
national-nature-reserve,,government-organisation:PB202,ST264469,45000796
national-nature-reserve,,government-organisation:PB202,ST264469,45000797
national-nature-reserve,,government-organisation:PB202,ST264469,45000798
national-nature-reserve,,government-organisation:PB202,ST264469,45000799
national-nature-reserve,,government-organisation:PB202,ST264469,45000800
national-nature-reserve,,government-organisation:PB202,ST264469,45000801
national-nature-reserve,,government-organisation:PB202,ST264469,45000802
national-nature-reserve,,government-organisation:PB202,ST264469,45000803
national-nature-reserve,,government-organisation:PB202,ST264469,45000804
national-nature-reserve,,government-organisation:PB202,ST264469,45000805
national-nature-reserve,,government-organisation:PB202,ST264469,45000806
national-nature-reserve,,government-organisation:PB202,ST264469,45000807
national-nature-reserve,,government-organisation:PB202,ST264469,45000808
national-nature-reserve,,government-organisation:PB202,ST264469,45000809
national-nature-reserve,,government-organisation:PB202,ST264469,45000810
national-nature-reserve,,government-organisation:PB202,ST264469,45000811
national-nature-reserve,,government-organisation:PB202,ST264469,45000812
national-nature-reserve,,government-organisation:PB202,ST264469,45000813
national-nature-reserve,,government-organisation:PB202,ST264469,45000814
national-nature-reserve,,government-organisation:PB202,ST264469,45000815
national-nature-reserve,,government-organisation:PB202,ST264469,45000816
national-nature-reserve,,government-organisation:PB202,ST264469,45000817
national-nature-reserve,,government-organisation:PB202,ST264469,45000818
national-nature-reserve,,government-organisation:PB202,ST264469,45000819
national-nature-reserve,,government-organisation:PB202,ST264469,45000820
national-nature-reserve,,government-organisation:PB202,ST264469,45000821
national-nature-reserve,,government-organisation:PB202,ST264469,45000822
national-nature-reserve,,government-organisation:PB202,ST264469,45000823
national-nature-reserve,,government-organisation:PB202,ST264469,45000824
national-nature-reserve,,government-organisation:PB202,ST264469,45000825
national-nature-reserve,,government-organisation:PB202,ST264469,45000826
national-nature-reserve,,government-organisation:PB202,ST264469,45000827
national-nature-reserve,,government-organisation:PB202,ST264469,45000828
national-nature-reserve,,government-organisation:PB202,ST264469,45000829
national-nature-reserve,,government-organisation:PB202,ST264469,45000830
national-nature-reserve,,government-organisation:PB202,ST264469,45000831
national-nature-reserve,,government-organisation:PB202,ST264469,45000832
national-nature-reserve,,government-organisation:PB202,ST264469,45000833
national-nature-reserve,,government-organisation:PB202,ST264469,45000834
national-nature-reserve,,government-organisation:PB202,ST264469,45000835
national-nature-reserve,,government-organisation:PB202,ST264469,45000836
national-nature-reserve,,government-organisation:PB202,ST264469,45000837
national-nature-reserve,,government-organisation:PB202,ST264469,45000838
national-nature-reserve,,government-organisation:PB202,ST264469,45000839
national-nature-reserve,,government-organisation:PB202,ST264469,45000840
national-nature-reserve,,government-organisation:PB202,ST264469,45000841
national-nature-reserve,,government-organisation:PB202,ST264469,45000842
national-nature-reserve,,government-organisation:PB202,ST264469,45000843
national-nature-reserve,,government-organisation:PB202,ST264469,45000844
national-nature-reserve,,government-organisation:PB202,ST264469,45000845
national-nature-reserve,,government-organisation:PB202,ST264469,45000846
national-nature-reserve,,government-organisation:PB202,ST264469,45000847
national-nature-reserve,,government-organisation:PB202,ST264469,45000848
national-nature-reserve,,government-organisation:PB202,ST264469,45000849
national-nature-reserve,,government-organisation:PB202,ST264469,45000850
national-nature-reserve,,government-organisation:PB202,ST264469,45000851
national-nature-reserve,,government-organisation:PB202,ST264469,45000852
national-nature-reserve,,government-organisation:PB202,ST264469,45000853
national-nature-reserve,,government-organisation:PB202,ST264469,45000854
national-nature-reserve,,government-organisation:PB202,ST264469,45000855
national-nature-reserve,,government-organisation:PB202,ST264469,45000856
national-nature-reserve,,government-organisation:PB202,ST264469,45000857
national-nature-reserve,,government-organisation:PB202,ST264469,45000858
national-nature-reserve,,government-organisation:PB202,ST264469,45000859
national-nature-reserve,,government-organisation:PB202,ST264469,45000860
national-nature-reserve,,government-organisation:PB202,ST264469,45000861
national-nature-reserve,,government-organisation:PB202,ST264469,45000862
national-nature-reserve,,government-organisation:PB202,ST264469,45000863
national-nature-reserve,,government-organisation:PB202,ST264469,45000864
national-nature-reserve,,government-organisation:PB202,ST264469,45000865
national-nature-reserve,,government-organisation:PB202,ST264469,45000866
national-nature-reserve,,government-organisation:PB202,ST264469,45000867
national-nature-reserve,,government-organisation:PB202,ST264469,45000868
national-nature-reserve,,government-organisation:PB202,ST264469,45000869
national-nature-reserve,,government-organisation:PB202,ST264469,45000870
national-nature-reserve,,government-organisation:PB202,ST264469,45000871
national-nature-reserve,,government-organisation:PB202,ST264469,45000872
national-nature-reserve,,government-organisation:PB202,ST264469,45000873
national-nature-reserve,,government-organisation:PB202,ST264469,45000874
national-nature-reserve,,government-organisation:PB202,ST264469,45000875
national-nature-reserve,,government-organisation:PB202,ST264469,45000876
national-nature-reserve,,government-organisation:PB202,ST264469,45000877
national-nature-reserve,,government-organisation:PB202,ST264469,45000878
national-nature-reserve,,government-organisation:PB202,ST264469,45000879
national-nature-reserve,,government-organisation:PB202,ST264469,45000880
national-nature-reserve,,government-organisation:PB202,ST264469,45000881
national-nature-reserve,,government-organisation:PB202,ST264469,45000882
national-nature-reserve,,government-organisation:PB202,ST264469,45000883
national-nature-reserve,,government-organisation:PB202,ST264469,45000884
national-nature-reserve,,government-organisation:PB202,ST264469,45000885
national-nature-reserve,,government-organisation:PB202,ST264469,45000886
national-nature-reserve,,government-organisation:PB202,ST264469,45000887
national-nature-reserve,,government-organisation:PB202,ST264469,45000888
national-nature-reserve,,government-organisation:PB202,ST264469,45000889
national-nature-reserve,,government-organisation:PB202,ST264469,45000890
national-nature-reserve,,government-organisation:PB202,ST264469,45000891
national-nature-reserve,,government-organisation:PB202,ST264469,45000892
national-nature-reserve,,government-organisation:PB202,ST264469,45000893
national-nature-reserve,,government-organisation:PB202,ST264469,45000894
national-nature-reserve,,government-organisation:PB202,ST264469,45000895
national-nature-reserve,,government-organisation:PB202,ST264469,45000896
national-nature-reserve,,government-organisation:PB202,ST264469,45000897
national-nature-reserve,,government-organisation:PB202,ST264469,45000898
national-nature-reserve,,government-organisation:PB202,ST264469,45000899
national-nature-reserve,,government-organisation:PB202,ST264469,45000900
national-nature-reserve,,government-organisation:PB202,ST264469,45000901
national-nature-reserve,,government-organisation:PB202,ST264469,45000902
national-nature-reserve,,government-organisation:PB202,ST264469,45000903
national-nature-reserve,,government-organisation:PB202,ST264469,45000904
national-nature-reserve,,government-organisation:PB202,ST264469,45000905
national-nature-reserve,,government-organisation:PB202,ST264469,45000906
national-nature-reserve,,government-organisation:PB202,ST264469,45000907
national-nature-reserve,,government-organisation:PB202,ST264469,45000908
national-nature-reserve,,government-organisation:PB202,ST264469,45000909
national-nature-reserve,,government-organisation:PB202,ST264469,45000910
national-nature-reserve,,government-organisation:PB202,ST264469,45000911
national-nature-reserve,,government-organisation:PB202,ST264469,45000912
national-nature-reserve,,government-organisation:PB202,ST264469,45000913
national-nature-reserve,,government-organisation:PB202,ST264469,45000914
national-nature-reserve,,government-organisation:PB202,ST264469,45000915
national-nature-reserve,,government-organisation:PB202,ST264469,45000916
national-nature-reserve,,government-organisation:PB202,ST264469,45000917
national-nature-reserve,,government-organisation:PB202,ST264469,45000918
national-nature-reserve,,government-organisation:PB202,ST264469,45000919
national-nature-reserve,,government-organisation:PB202,ST264469,45000920
national-nature-reserve,,government-organisation:PB202,ST264469,45000921
national-nature-reserve,,government-organisation:PB202,ST264469,45000922
national-nature-reserve,,government-organisation:PB202,ST264469,45000923
national-nature-reserve,,government-organisation:PB202,ST264469,45000924
national-nature-reserve,,government-organisation:PB202,ST264469,45000925
national-nature-reserve,,government-organisation:PB202,ST264469,45000926
national-nature-reserve,,government-organisation:PB202,ST264469,45000927
national-nature-reserve,,government-organisation:PB202,ST264469,45000928
national-nature-reserve,,government-organisation:PB202,TG007316,45000929
national-nature-reserve,,government-organisation:PB202,TG007316,45000930
national-nature-reserve,,government-organisation:PB202,TG007316,45000931
national-nature-reserve,,government-organisation:PB202,TG007316,45000932
national-nature-reserve,,government-organisation:PB202,SK146525,45000933
national-nature-reserve,,government-organisation:PB202,SK146525,45000934
national-nature-reserve,,government-organisation:PB202,SK146525,45000935
national-nature-reserve,,government-organisation:PB202,SK146525,45000936
national-nature-reserve,,government-organisation:PB202,SK146525,45000937
national-nature-reserve,,government-organisation:PB202,SK146525,45000938
national-nature-reserve,,government-organisation:PB202,SK146525,45000939
national-nature-reserve,,government-organisation:PB202,SK146525,45000940
national-nature-reserve,,government-organisation:PB202,TQ093889,45000941
national-nature-reserve,,government-organisation:PB202,TQ093889,45000942
national-nature-reserve,,government-organisation:PB202,TQ093889,45000943
national-nature-reserve,,government-organisation:PB202,TQ093889,45000944
national-nature-reserve,,government-organisation:PB202,SK080877,45000945
national-nature-reserve,,government-organisation:PB202,SE730155,45000946
national-nature-reserve,,government-organisation:PB202,SE730155,45000947
national-nature-reserve,,government-organisation:PB202,SE730155,45000948
national-nature-reserve,,government-organisation:PB202,SE730155,45000949
national-nature-reserve,,government-organisation:PB202,SD632014,45000950
national-nature-reserve,,government-organisation:PB202,SD632014,45000951
national-nature-reserve,,government-organisation:PB202,SD632014,45000952
national-nature-reserve,,government-organisation:PB202,SD632014,45000953
national-nature-reserve,,government-organisation:PB202,SD632014,45000954
national-nature-reserve,,government-organisation:PB202,SD632014,45000955
national-nature-reserve,,government-organisation:PB202,SD632014,45000956
national-nature-reserve,,government-organisation:PB202,SD632014,45000957
national-nature-reserve,,government-organisation:PB202,SD632014,45000958
national-nature-reserve,,government-organisation:PB202,SD632014,45000959
